timestamp,gyroscope-x,gyroscope-y,gyroscope-z,accelorometer-x,accelorometer-y,accelorometer-z,resultant-g,label
1667628319,-1.54,4.08,0.45,0.01,0,0.99,0.99,Fall
1667628319,-1.25,1.12,1.77,0,0.01,0.99,0.99,Fall
1667628319,-0.7,-3.28,3.04,0,-0.01,0.99,0.99,Fall
1667628319,-2.72,-1.81,-2.88,0,0,0.99,0.99,Fall
1667628319,-2.22,0.51,-3.03,0.02,-0.01,0.99,0.99,Fall
1667628320,-1.05,2.73,1.13,0.02,-0.01,0.99,0.99,Fall
1667628320,-1.39,5.95,0.25,0,0,0.99,0.99,Fall
1667628320,-1.41,6.42,0.04,0,0,0.99,0.99,Fall
1667628320,-1.51,6.82,-0.44,0,-0.01,0.99,0.99,Fall
1667628320,-1.53,4.86,-0.4,0,0,1,1,Fall
1667628320,-1.42,5.44,-0.66,0,0,0.99,0.99,Fall
1667628320,-1.15,5.08,-0.86,0,0,0.99,0.99,Fall
1667628321,-1.53,2.6,-0.32,0,0,0.99,0.99,Fall
1667628321,-3.69,5.34,-1,0.01,0,0.99,0.99,Fall
1667628321,-2.73,6.57,-0.06,0,-0.01,0.98,0.98,Fall
1667628321,-1.55,5.1,0.68,-0.01,-0.01,0.99,0.99,Fall
1667628321,-1.28,2.5,0.01,-0.01,0,0.99,0.99,Fall
1667628321,-2.05,1.92,-0.38,0,0,1,1,Fall
1667628321,-2.43,2.33,0.39,0.01,-0.01,1,1,Fall
1667628321,-2.93,2.84,-0.41,0,0,0.99,0.99,Fall
1667628322,-1.81,2.63,0.26,0,-0.01,0.99,0.99,Fall
1667628322,-1.7,3.48,-0.48,0.01,-0.01,0.99,0.99,Fall
1667628322,-0.92,4.53,0.37,0,0,0.99,0.99,Fall
1667628322,-1.34,4.04,-0.25,-0.01,0,0.99,0.99,Fall
1667628322,-1.86,2.76,-0.6,0,0,0.99,0.99,Fall
1667628322,-1.48,4.56,0.43,0,0,0.99,0.99,Fall
1667628322,-2.26,5.6,0.07,0,-0.01,0.99,0.99,Fall
1667628322,-2.19,5.16,0.53,-0.01,0,0.99,0.99,Fall
1667628323,-2.36,4.42,-0.92,0,-0.01,0.99,0.99,Fall
1667628323,-1.72,2.21,-0.83,0,0,0.99,0.99,Fall
1667628323,-1.57,3.1,0.36,0.01,0,1,1,Fall
1667628323,-2.51,3.98,1.09,0,0,1,1,Fall
1667628323,-2.94,3.66,-0.21,-0.01,-0.01,0.99,0.99,Fall
1667628323,-2.03,3.57,-0.17,-0.01,-0.02,1,1,Fall
1667628323,-2.34,3.3,-1.9,-0.01,0,1,1,Fall
1667628323,-2.42,1.38,-0.09,0,0,1.01,1.01,Fall
1667628324,-3.14,2.01,0.87,0.01,0,1,1,Fall
1667628324,-2.08,2.89,0.91,0.01,-0.01,0.99,0.99,Fall
1667628324,-0.78,4.95,0.98,0,0,0.99,0.99,Fall
1667628324,-1.08,4.12,0.36,0.01,0,1.01,1.01,Fall
1667628324,-2.31,3.48,0.85,0.01,0,1.01,1.01,Fall
1667628324,-3.11,4.14,-0.99,0.01,0,1,1,Fall
1667628324,-2.84,2.87,-1.51,0.01,-0.01,0.99,0.99,Fall
1667628325,-1.27,2.82,-0.22,0.02,0,1,1,Fall
1667628325,-1.58,5.45,0.16,0.01,0,1.01,1.01,Fall
1667628325,-2.16,4.52,0.62,0.01,0,1,1,Fall
1667628325,-1.91,3.52,-0.26,0,-0.01,1,1,Fall
1667628325,-1.28,4.71,-0.14,0.01,0,1,1,Fall
1667628325,-1.63,4.47,-0.8,0.01,0,1,1,Fall
1667628325,-1.7,3.89,-0.13,0,0,1.01,1.01,Fall
1667628325,-2.11,4.15,-0.42,0,0,1,1,Fall
1667628326,-2.15,4.34,-0.69,0.01,-0.01,1,1,Fall
1667628326,-1.58,3.5,-0.57,0,0,1,1,Fall
1667628326,-1.38,3.76,0.21,0,0,1.01,1.01,Fall
1667628326,-1.97,3.6,0.28,0,0,1,1,Fall
1667628326,-2.05,2.41,0.02,0,0,1,1,Fall
1667628326,-1.65,3.5,0.23,0,0,1,1,Fall
1667628326,-1.94,2.58,-0.15,0.01,0,1,1,Fall
1667628326,-1.79,3.04,-0.07,0,0,1,1,Fall
1667628327,-1.7,4.54,-0.28,0,0,1,1,Fall
1667628327,-1.99,4.07,-0.6,0.01,0,1,1,Fall
1667628327,-1.79,4.43,-0.56,0,0,1,1,Fall
1667628327,-1.47,4.68,-0.03,0,0,1,1,Fall
1667628327,-1.54,3.69,0.2,0,0,1,1,Fall
1667628327,-1.79,3.59,0.17,0,0,1,1,Fall
1667628327,-1.6,2.42,0.36,0,0,1,1,Fall
1667628327,-2.11,2.31,0.35,0.01,0,1.01,1.01,Fall
1667628328,-2.32,3.66,0.69,0.01,0,1,1,Fall
1667628328,-2.05,3.11,0.59,0.01,0,1,1,Fall
1667628328,-2.32,2.32,0,0.01,0,1,1,Fall
1667628328,-2.36,3.46,-0.61,0.01,0,1,1,Fall
1667628328,-2.22,3.11,-0.48,0.01,-0.01,1,1,Fall
1667628328,-1.58,3.79,0.34,0.01,0,1,1,Fall
1667628328,-1.18,3.97,0.26,0,0,1,1,Fall
1667628328,-1.57,4.27,-0.28,0.01,0,1.01,1.01,Fall
1667628329,-2.15,4.3,-0.64,0.01,0,1,1,Fall
1667628329,-1.63,5.08,0.07,0.01,0,1,1,Fall
1667628329,-2.01,4.08,-0.12,0.01,0,1,1,Fall
1667628329,-2.03,3.02,-0.13,0,0,1.01,1.01,Fall
1667628329,-1.98,4.82,-0.38,0,0,1,1,Fall
1667628329,-2,4.37,-0.29,0.01,0,1,1,Fall
1667628329,-1.82,4.31,-0.14,0,0,1,1,Fall
1667628330,-1.6,4.06,0.03,0,0,1.01,1.01,Fall
1667628330,-1.88,2.88,-0.65,0,0,1,1,Fall
1667628330,-1.18,3.5,-0.3,0,0,1,1,Fall
1667628330,-1.44,3.4,-0.32,0.01,0,1,1,Fall
1667628330,-1.87,2.6,-0.06,0,0,1,1,Fall
1667628330,-1.75,4.25,0.11,0,0,1,1,Fall
1667628330,-2.05,2.95,-0.19,0,0,1,1,Fall
1667628330,-1.68,3.12,-0.25,0,0,1,1,Fall
1667628331,-1.46,3.54,-0.52,0.01,0,1,1,Fall
1667628331,-1.44,2.72,-0.33,0,0,1,1,Fall
1667628331,-1.37,3.13,-0.02,0,0,1,1,Fall
1667628331,-1.64,1.44,1.12,0.01,0,1.01,1.01,Fall
1667628331,-2.51,1.94,-0.08,0,0,1,1,Fall
1667628331,-2.15,2.79,0.42,0,-0.01,1.01,1.01,Fall
1667628331,-7.56,-16.87,-17.83,-0.2,0.2,1.12,1.15,Fall
1667628331,-72.24,-87.76,-81.03,-0.26,0.15,1.17,1.21,Fall
1667628332,-66.6,-66.06,-65.53,-0.18,-0.22,1.2,1.23,Fall
1667628332,-18.31,-61.48,-27.12,-0.25,-0.24,1.28,1.33,Fall
1667628332,3.22,-49.38,-6.46,-0.2,-0.12,1.45,1.47,Fall
1667628332,-25.26,-81.47,5.26,-0.12,-0.11,1.56,1.57,Fall
1667628332,-35.37,-37.25,14.33,-0.18,-0.13,1.72,1.74,Fall
1667628332,-56.41,-9.57,-11.64,-0.01,-0.3,1.82,1.84,Fall
1667628332,-46.46,12.71,-16.69,-0.09,-0.49,1.79,1.86,Fall
1667628332,-15.25,3.68,-13.25,-0.09,-0.54,1.83,1.91,Fall
1667628333,-75.86,45.05,-30.38,-0.03,-0.59,1.92,2.01,Fall
1667628333,41.55,-10.21,5.49,-0.08,-0.5,1.9,1.96,Fall
1667628333,-6.8,-4.49,-0.21,-0.09,-0.55,1.92,2,Fall
1667628333,6.22,-23.81,-1.19,-0.08,-0.49,1.94,2.01,Fall
1667628333,3.84,-6.77,-1.25,0.01,-0.5,1.93,1.99,Fall
1667628333,2.55,33.55,-1.2,-0.05,-0.5,1.92,1.98,Fall
1667628333,1.23,29.86,1.61,-0.09,-0.49,1.91,1.98,Fall
1667628334,-1.13,50.74,-0.18,-0.12,-0.48,1.9,1.96,Fall
1667628334,-0.12,67.97,-15.57,-0.31,-0.5,1.91,2,Fall
1667628334,-41.19,-3.53,-19.91,-0.37,-0.51,1.73,1.85,Fall
1667628334,-9.55,-18.47,-11.56,-0.28,-0.59,1.78,1.89,Fall
1667628334,-4.21,-22.2,-9.57,-0.31,-0.58,1.83,1.95,Fall
1667628334,-13.86,27.36,-0.64,-0.2,-0.51,1.83,1.91,Fall
1667628334,8.35,-51.99,-1.39,-0.36,-0.53,1.85,1.96,Fall
1667628334,-0.95,-7.06,-5.34,-0.17,-0.56,1.9,1.98,Fall
1667628335,4.02,-18.64,-1.52,-0.16,-0.57,1.9,1.99,Fall
1667628335,10.92,-21.24,-0.77,-0.13,-0.56,1.93,2.02,Fall
1667628335,9.54,-29.17,-9.07,-0.06,-0.48,1.89,1.95,Fall
1667628335,4.44,-4.81,-3.78,-0.03,-0.5,1.9,1.97,Fall
1667628335,-23.99,52.09,-1.96,-0.07,-0.53,1.93,2,Fall
1667628335,-1.52,-5.43,4,-0.12,-0.55,1.93,2.01,Fall
1667628335,-6.17,-1.7,-3.35,-0.09,-0.48,1.91,1.97,Fall
1667628335,5.31,-8.79,10.34,-0.04,-0.55,1.93,2.01,Fall
1667628336,5.65,-2.02,5.34,-0.15,-0.48,1.91,1.98,Fall
1667628336,-5.82,0.66,2,-0.12,-0.45,1.87,1.92,Fall
1667628336,-12.49,22.33,-9.95,-0.22,-0.49,1.9,1.97,Fall
1667628336,-7.3,8.93,2.71,-0.12,-0.47,1.9,1.96,Fall
1667628336,-31.95,-1.48,-2.34,-0.2,-0.48,2,2.06,Fall
1667628336,-46.06,12.63,-16.75,-0.19,-0.62,1.98,2.08,Fall
1667628336,-49.89,-12.47,-20.21,-0.2,-0.74,1.98,2.13,Fall
1667628336,-45.17,-6.1,-25.72,-0.18,-0.88,1.94,2.14,Fall
1667628337,-12.06,-19.76,-10.89,-0.08,-0.99,1.88,2.13,Fall
1667628337,11.27,-1.36,-0.19,-0.13,-0.88,2.01,2.2,Fall
1667628337,6.51,13.41,-2.07,-0.11,-0.88,2.06,2.24,Fall
1667628337,-2.63,11.01,5.19,-0.13,-0.89,2.03,2.22,Fall
1667628337,-4.14,15.79,4.77,-0.16,-0.9,2.02,2.21,Fall
1667628337,-11.2,13.67,4.96,-0.08,-0.8,1.99,2.14,Fall
1667628337,-4.6,26.37,4.7,-0.27,-0.88,2.01,2.21,Fall
1667628337,8,-1.68,5.28,-0.27,-0.88,1.98,2.19,Fall
1667628338,-8.21,11.52,30.77,-0.27,-0.9,1.99,2.2,Fall
1667628338,-0.21,-2.1,0.91,-0.17,-0.8,1.97,2.13,Fall
1667628338,0.45,3.92,4.81,-0.24,-0.87,2,2.19,Fall
1667628338,-10.4,-10.15,1.99,-0.19,-0.87,2,2.19,Fall
1667628338,-3.63,6.73,-1.94,-0.2,-0.89,2.01,2.2,Fall
1667628338,7.96,8.59,-8.23,-0.17,-0.89,2,2.19,Fall
1667628338,10.92,18.09,-23.03,-0.24,-0.91,1.99,2.2,Fall
1667628338,10.82,-53.43,3.68,-0.14,-0.88,1.97,2.16,Fall
1667628339,21.48,7.68,5.5,-0.18,-0.83,1.98,2.15,Fall
1667628339,29.27,-8.61,5.03,-0.12,-0.73,1.99,2.12,Fall
1667628339,23.44,-8.34,1.04,-0.1,-0.63,2.03,2.13,Fall
1667628339,8.35,10.68,-13.05,-0.2,-0.63,2.03,2.13,Fall
1667628339,-11.15,5.05,-17.89,-0.11,-0.75,2,2.13,Fall
1667628339,0.04,11.14,5.74,-0.13,-0.69,1.97,2.09,Fall
1667628339,-6.45,-11.68,-20.52,-0.14,-0.63,1.98,2.08,Fall
1667628340,-8.62,5.68,-5.28,-0.16,-0.68,1.96,2.09,Fall
1667628340,3.07,-2.81,2.26,-0.16,-0.73,1.98,2.11,Fall
1667628340,11.08,6.7,-4.11,-0.14,-0.72,2,2.13,Fall
1667628340,5.47,7.74,0.31,-0.14,-0.69,1.98,2.1,Fall
1667628340,13.35,5.05,-6.56,-0.15,-0.67,1.97,2.09,Fall
1667628340,14.59,-4.74,-12.05,-0.13,-0.65,1.97,2.08,Fall
1667628340,21.46,-6.44,-3.68,-0.13,-0.59,1.95,2.04,Fall
1667628373,10.65,-9.17,-0.05,-0.1,-0.01,1.05,1.05,Fall
1667628373,-12.07,-49.78,7.98,-0.05,-0.02,0.94,0.94,Fall
1667628373,-12.73,-25.87,4.77,0.11,-0.06,0.97,0.98,Fall
1667628374,5.88,3.6,-5.39,0.05,-0.09,0.98,0.99,Fall
1667628374,6.82,4.46,-11.02,0.06,-0.08,1.02,1.02,Fall
1667628374,25.92,22.78,22.58,-0.12,-0.08,1.1,1.11,Fall
1667628374,23.56,-58.68,7.55,0.08,-0.04,0.95,0.96,Fall
1667628374,14.84,-0.45,-0.88,0,0.01,0.94,0.94,Fall
1667628374,5.99,-9.01,-0.34,0.08,-0.02,0.97,0.97,Fall
1667628374,13.68,3.17,-3.43,0.1,-0.06,0.96,0.97,Fall
1667628375,10.85,-3.73,1.28,-0.03,0,0.95,0.95,Fall
1667628375,9.65,-4.81,0.19,0.15,-0.03,0.95,0.97,Fall
1667628375,6.49,-6.68,-1.86,0.07,-0.02,0.92,0.92,Fall
1667628375,16.54,7.23,1.11,0.07,0,0.98,0.98,Fall
1667628375,6.04,-15.93,-0.89,0.07,-0.03,0.94,0.95,Fall
1667628375,6.76,0.4,2.06,0.04,-0.01,0.94,0.94,Fall
1667628375,4.4,-11.47,-1.19,0.09,-0.03,0.94,0.95,Fall
1667628375,4.8,-0.11,-0.38,0.07,-0.06,0.96,0.96,Fall
1667628376,91.08,112.08,-32.14,0.2,0,1,1.02,Fall
1667628376,-67.74,-166.68,23.7,0.23,-0.19,0.98,1.02,Fall
1667628376,1.3,-5.12,-1.12,0.07,-0.02,0.91,0.91,Fall
1667628376,66.36,36.42,-85.75,0.19,0.19,0.9,0.94,Fall
1667628376,-33.49,-39.62,-36.39,-0.03,0.08,0.99,1,Fall
1667628517,0.28,0.34,0.33,0,0,1,1,Fall
1667628517,0.34,-0.47,0.37,0,0,1,1,Fall
1667628517,0.15,-1,0.51,0.01,0,1,1,Fall
1667628518,0.14,-0.52,0.44,0,0,1,1,Fall
1667628518,0.06,-0.68,0.18,0,0,1,1,Fall
1667628518,-0.18,0.11,0.13,0.01,0,1,1,Fall
1667628518,-0.17,1.61,-0.31,0,0,1,1,Fall
1667628518,1.06,-2.84,-1.07,-0.04,0.02,1.03,1.03,Fall
1667628518,-9.16,-54.72,-1.48,-0.15,0.01,1.03,1.04,Fall
1667628518,-19.17,-111.85,11.37,0.08,0,1.09,1.09,Fall
1667628518,-18.01,-33.92,-16.24,-0.01,0.02,1.12,1.12,Fall
1667628519,-21.75,-25.64,-22.01,0.02,-0.01,1.14,1.14,Fall
1667628519,-15.89,64.11,-19.95,-0.25,-0.01,1.09,1.11,Fall
1667628519,-31.45,-33.62,8.52,0.08,-0.06,1.29,1.3,Fall
1667628519,-17.22,27.28,-22.48,-0.17,-0.08,1.32,1.33,Fall
1667628519,-26.41,-4.76,-0.44,-0.04,-0.03,1.33,1.33,Fall
1667628519,-17.01,10.12,-5.47,-0.09,-0.09,1.36,1.37,Fall
1667628519,1.65,5.65,-5.99,-0.15,-0.16,1.39,1.41,Fall
1667628519,58.14,-29.77,-6.14,-0.14,-0.11,1.47,1.48,Fall
1667628520,-3.63,3.13,-21.6,-0.32,-0.06,1.2,1.25,Fall
1667628520,-2.37,29.21,-19.43,-0.21,0.03,1.18,1.2,Fall
1667628520,-15.05,-36.74,-1.33,-0.14,-0.05,1.26,1.27,Fall
1667628520,-6.54,7.07,-5.11,-0.17,-0.12,1.3,1.32,Fall
1667628520,20.44,-2.11,6.02,-0.21,-0.1,1.35,1.37,Fall
1667628520,15.33,56.92,13.95,-0.02,-0.12,1.31,1.31,Fall
1667628520,3.19,33.99,24.99,-0.13,-0.06,1.2,1.21,Fall
1667628520,11.16,40.15,25.85,-0.14,-0.03,1.15,1.16,Fall
1667628521,18.71,20.04,34.28,-0.07,-0.03,1.13,1.13,Fall
1667628521,18.96,41.29,23.14,-0.07,0.03,1.09,1.09,Fall
1667628521,10.82,23.78,5.35,-0.04,0.02,1.08,1.08,Fall
1667628521,-0.27,2,-4.82,-0.02,0.02,1.03,1.03,Fall
1667628521,-1.07,1.98,-1.83,0.04,-0.01,1.03,1.03,Fall
1667628521,1.67,15.81,-1.3,0.01,0.01,1.03,1.03,Fall
1667628521,0.72,8.56,-2.23,-0.02,0,1.02,1.02,Fall
1667628521,0.14,-2.37,-0.24,-0.01,0,1.02,1.02,Fall
1667628522,-0.25,-4.14,0.33,0.01,0,1.02,1.02,Fall
1667628522,-0.42,-0.9,0.68,0.01,0,1.02,1.02,Fall
1667628522,-0.62,-2.68,1.14,0,0,1.03,1.03,Fall
1667628522,-1.06,-1.01,0.44,0.01,0,1.03,1.03,Fall
1667628522,-1.28,2.59,-0.64,0.01,0,1.02,1.02,Fall
1667628522,0.13,1.05,-0.15,0.01,-0.02,1.05,1.05,Fall
1667628522,2.63,-8.56,4.91,-0.01,0.01,1.03,1.03,Fall
1667628522,0.39,1.03,-1.05,0.03,0,1,1,Fall
1667628523,1.04,7.47,0.36,0.05,0,1.03,1.03,Fall
1667628523,0.3,4.68,0.93,-0.01,0.01,1.03,1.03,Fall
1667628523,-1.18,0.76,-0.59,0,0,1.02,1.02,Fall
1667628523,-0.6,-3.75,0.23,0.02,0,1.02,1.02,Fall
1667628523,0.04,1.17,0.14,0.02,0,1.02,1.02,Fall
1667628523,-0.08,-1.24,0.78,0.01,0,1.02,1.02,Fall
1667628523,-1.29,-25.89,4.39,-0.05,0.04,1.08,1.09,Fall
1667628524,-13.54,-70.05,-2.27,-0.12,0.01,1.08,1.08,Fall
1667628524,-16.91,-45.24,-22.26,-0.05,0.04,1.07,1.07,Fall
1667628524,-82.94,-40.66,-17.16,0.13,0.01,0.91,0.92,Fall
1667628524,-19.37,-49.59,20.67,-0.11,-0.11,1.27,1.28,Fall
1667628524,-3.16,23.7,-16.05,0.02,0.02,1.28,1.28,Fall
1667628524,-27.03,1.21,-3.96,-0.05,-0.02,1.37,1.37,Fall
1667628524,-6.25,-11.96,-17.99,-0.03,-0.03,1.46,1.46,Fall
1667628524,-30.92,9.94,3.7,-0.16,-0.15,1.41,1.43,Fall
1667628525,-3.8,31.73,-28.9,-0.19,-0.08,1.3,1.31,Fall
1667628525,-7.54,23.8,4.87,-0.19,-0.1,1.33,1.35,Fall
1667628525,-6.69,-2.17,-13.78,-0.22,-0.14,1.34,1.36,Fall
1667628525,7.28,-16.7,11.06,-0.2,-0.1,1.34,1.36,Fall
1667628525,9.15,19.99,-13,-0.23,-0.09,1.4,1.42,Fall
1667628525,-6.9,-3.3,-16.52,-0.29,-0.1,1.32,1.36,Fall
1667628525,-22.03,-46.31,-5.03,-0.27,-0.14,1.34,1.37,Fall
1667628525,0.62,13.2,-10.05,-0.29,-0.16,1.35,1.39,Fall
1667628526,4.47,-4.88,-3.16,-0.29,-0.14,1.36,1.4,Fall
1667628526,6.58,-9.99,-0.27,-0.28,-0.15,1.39,1.43,Fall
1667628526,-0.94,-30.15,-0.19,-0.25,-0.15,1.42,1.44,Fall
1667628526,5.58,-2.25,1.76,-0.25,-0.13,1.4,1.43,Fall
1667628526,-8.92,0.43,-5.21,-0.25,-0.19,1.45,1.48,Fall
1667628526,2,5.26,-0.15,-0.2,-0.13,1.38,1.4,Fall
1667628526,-15.41,1.25,-6.14,-0.29,-0.12,1.46,1.49,Fall
1667628526,-16.99,-6.12,-14.74,-0.36,-0.17,1.44,1.49,Fall
1667628527,-9.31,-13.3,-10.54,-0.28,-0.25,1.45,1.5,Fall
1667628527,14.17,-8.65,8.86,-0.25,-0.26,1.4,1.45,Fall
1667628527,24.62,-14.34,16.53,-0.25,-0.12,1.43,1.45,Fall
1667628527,-7.57,-20.03,6.64,-0.22,-0.11,1.45,1.47,Fall
1667628527,3.31,22.07,8.69,-0.34,-0.1,1.46,1.5,Fall
1667628528,-71.34,50.99,-99.96,-0.36,-0.92,1.51,1.81,Fall
1667628528,-0.25,-12.64,-9.96,-0.56,-0.96,1.61,1.96,Fall
1667628528,6.93,-3.78,2.5,-0.62,-0.99,1.63,2.01,Fall
1667628528,16.87,-7.96,9.18,-0.59,-0.92,1.7,2.02,Fall
1667628528,8.21,-3.62,6.75,-0.63,-0.94,1.71,2.05,Fall
1667628528,7.62,-1.05,2.47,-0.61,-0.9,1.74,2.05,Fall
1667628529,-18.43,5.83,-6.51,-0.59,-0.87,1.72,2.01,Fall
1667628529,0.19,-17.71,6.66,-0.6,-0.89,1.71,2.02,Fall
1667628529,7.78,-25.52,8.77,-0.61,-0.85,1.78,2.06,Fall
1667628529,-2.99,-43.71,8.25,-0.51,-0.88,1.81,2.08,Fall
1667628529,-2.02,-55.92,16.36,-0.4,-0.87,1.85,2.09,Fall
1667628529,1.53,-39.42,9.77,-0.29,-0.83,1.92,2.12,Fall
1667628529,0.81,3.88,-2.88,-0.25,-0.83,1.94,2.12,Fall
1667628530,2.8,3.82,0.37,-0.25,-0.82,1.93,2.12,Fall
1667628530,19.66,-5.47,2.87,-0.22,-0.77,1.93,2.09,Fall
1667628530,14.75,1.69,3.98,-0.3,-0.74,1.95,2.11,Fall
1667628530,10.66,12.32,7.08,-0.24,-0.73,1.94,2.09,Fall
1667628530,-2.43,5,1.23,-0.29,-0.71,1.91,2.06,Fall
1667628530,-7.2,-6.53,1.99,-0.29,-0.73,1.92,2.07,Fall
1667628530,1.06,-3.88,-1.32,-0.28,-0.75,1.93,2.08,Fall
1667628530,4.83,13.52,-6.26,-0.27,-0.73,1.91,2.07,Fall
1667628531,1.34,4.02,1.36,-0.31,-0.75,1.9,2.07,Fall
1667628531,9.56,-6.08,9.68,-0.3,-0.72,1.91,2.06,Fall
1667628531,-0.06,1.95,2.44,-0.3,-0.71,1.91,2.06,Fall
1667628531,-2.59,3.84,-0.65,-0.3,-0.7,1.9,2.05,Fall
1667628531,-0.51,2.58,0.85,-0.31,-0.73,1.89,2.05,Fall
1667628531,12.01,-2.59,-1.29,-0.34,-0.72,1.9,2.06,Fall
1667628531,-6.86,7.41,-2.16,-0.28,-0.68,1.9,2.04,Fall
1667628532,3.24,-9.66,5.81,-0.29,-0.69,1.89,2.03,Fall
1667628532,23.08,-21.1,11.34,-0.2,-0.74,1.92,2.07,Fall
1667628532,-2.02,-14.14,-9.19,-0.26,-0.66,1.94,2.06,Fall
1667628532,-2.8,9.28,-7.87,-0.16,-0.67,1.92,2.04,Fall
1667628532,-1.82,3.62,-10.42,-0.17,-0.71,1.93,2.06,Fall
1667628532,-3.27,17.58,2.64,-0.16,-0.63,1.92,2.03,Fall
1667628532,4.04,44.91,-15.25,-0.21,-0.8,1.91,2.08,Fall
1667628532,5.64,57.94,-30.03,-0.38,-0.79,1.79,2,Fall
1667628533,7.12,17.75,-6.74,-0.46,-0.74,1.8,2,Fall
1667628533,12.59,37.57,9.47,-0.41,-0.8,1.72,1.94,Fall
1667628586,-0.28,-1.89,0.12,-0.01,0,1,1,Fall
1667628586,0.28,-1.54,0.16,0,0,0.99,0.99,Fall
1667628587,0.35,-0.45,-0.07,0,0,1,1,Fall
1667628587,0.65,-0.43,0.61,0,0.01,1,1,Fall
1667628587,-20.23,10.29,-8.48,0.07,-0.06,1.2,1.2,Fall
1667628587,-22.34,-21.5,-7.21,0.25,-0.13,1.09,1.12,Fall
1667628587,3.31,4.83,-9.4,0.12,0,1.09,1.1,Fall
1667628587,7.9,22.92,-15.97,0.11,-0.05,1.07,1.07,Fall
1667628587,13.28,27.2,-19.64,0.02,-0.08,1.1,1.1,Fall
1667628588,5.94,-22.09,-15.31,-0.06,-0.16,1.17,1.18,Fall
1667628588,-34.5,-52.94,-58.43,-0.15,-0.32,1.24,1.29,Fall
1667628588,-106.04,-99.97,-122.47,-0.2,-0.3,1.29,1.34,Fall
1667628588,-238.42,149.52,-248.34,-1,-1.03,1.29,1.93,Fall
1667628588,-120.1,249.99,-248.34,-1.99,-2.73,-0.45,3.4,Fall
1667628588,81.2,-166.36,-146.58,-0.8,-1.43,0.94,1.89,Fall
1667628588,-2.05,-14.99,-113.25,0.16,-1.33,1.02,1.68,Fall
1667628588,0.68,-45.37,-81.66,-0.05,-1.8,0.99,2.05,Fall
1667628589,-2.47,-82.87,-56.37,0.19,-1.93,1.12,2.24,Fall
1667628589,-10.78,-25.03,-40.95,0.23,-1.8,1.16,2.15,Fall
1667628589,-48.62,29.28,-16.95,0.34,-1.71,1.01,2.01,Fall
1667628589,132.12,-35.9,48.29,0.41,-1.7,1.02,2.02,Fall
1667628589,69.39,57,-133.41,0.72,-1.95,0.65,2.18,Fall
1667628589,161.87,100.42,99,0.29,-1.46,1.61,2.19,Fall
1667628589,121.23,-27.87,39.7,0.43,-1.39,2.06,2.52,Fall
1667628589,75.36,42.29,-13.28,-0.12,-1.1,2.43,2.67,Fall
1667628611,4.33,-0.73,2.09,-0.02,0.01,1,1,Fall
1667628611,1.66,-2.97,2.32,0,0.02,1,1,Fall
1667628611,-0.46,-0.61,-0.28,-0.02,0.01,0.99,0.99,Fall
1667628611,-0.04,0.9,1.9,0,0.01,1,1,Fall
1667628612,0.59,7.18,5.75,0,-0.03,1.01,1.01,Fall
1667628612,-4.69,-6.89,26.39,-0.03,0.01,0.97,0.97,Fall
1667628612,6.15,64.93,27.7,0.08,-0.06,1.03,1.03,Fall
1667628612,-2.5,63.2,40.81,-0.01,0.01,1.01,1.01,Fall
1667628612,-6.07,69.41,53.45,0.08,-0.02,1.09,1.09,Fall
1667628612,-42.02,65.3,57.19,0.17,-0.18,1.28,1.3,Fall
1667628612,-45.97,117.18,95.69,0.26,-0.1,1.34,1.36,Fall
1667628613,-174.31,44.36,71.53,0.05,0.89,1.37,1.64,Fall
1667628613,-247.09,-74.68,28.92,-0.24,0.19,1.45,1.48,Fall
1667628613,-144.28,105.43,-104.76,1.41,-2.79,1.77,3.59,Fall
1667628613,-37.32,-119.53,58.76,1.41,-1.51,1.16,2.37,Fall
1667628613,-56.08,5.09,3.8,0.68,-1.48,1.17,2.01,Fall
1667628613,-50.27,-35.43,0.59,1.02,-1.53,1.32,2.26,Fall
1667628613,-32.68,-55.71,67.32,0.84,-1.77,1.28,2.34,Fall
1667628613,-47.51,13.82,-36.76,0.75,-1.35,1.34,2.04,Fall
1667628632,-5.88,2.44,-3.95,0.01,-0.01,0.99,0.99,Fall
1667628632,-1.71,1.27,-3.53,0.02,-0.01,0.99,0.99,Fall
1667628632,-0.41,1.06,-4.05,0.01,-0.01,0.99,0.99,Fall
1667628632,0.21,-0.1,-1.02,0.02,-0.01,1.01,1.01,Fall
1667628632,0.54,-15.23,9.5,-0.01,-0.01,1.07,1.07,Fall
1667628633,7.07,11.2,4.9,-0.02,-0.03,1.05,1.05,Fall
1667628633,11.93,7.54,3.92,0,-0.04,1.04,1.04,Fall
1667628633,17.31,7.64,3.75,0,-0.06,1.07,1.07,Fall
1667628633,15.8,0.51,5.13,0.01,-0.06,1.08,1.09,Fall
1667628633,13.54,1.29,1.64,0.01,-0.16,1.11,1.13,Fall
1667628633,4.18,-29.55,4.45,-0.09,-0.07,1.24,1.24,Fall
1667628633,-99.97,-100.47,-56.06,-0.37,-0.1,2.18,2.21,Fall
1667628633,-224.95,-136.75,-63.95,-0.35,-0.39,2.03,2.1,Fall
1667628634,-21.02,251.96,94.46,1.38,-0.43,-1,1.75,Fall
1667628634,-91.86,155.49,-184.49,-0.77,1.02,2.12,2.47,Fall
1667628634,6.86,40.92,-107.43,-0.47,-0.46,1.27,1.43,Fall
